URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://smart.who.int/icvp/ValueSet/DiseaseTargeted,0.3.0,active,,DiseaseTargeted,Disease Targeted,"Value set for all diseases",,"hl7.terminology.r4"
http://smart.who.int/icvp/ValueSet/ICVPDiseaseTargeted,0.3.0,active,,ICVPDiseaseTargeted,ICVP Disease Targeted,"Value set for yellow fever and polio only",,"hl7.terminology.r4"
http://smart.who.int/icvp/ValueSet/ICVPProductIds,0.3.0,active,,ICVPProductIds,WHO ICVP Vaccine Product Ids,"WHO ICVP Vaccine Product Ids","StructureDefinition/ICVPMinVaccineDetails,ConceptMap/ICVPProductIdToVaccineType","smart.who.int.pcmt-vaxprequal"
http://smart.who.int/icvp/ValueSet/ICVPProductIds,null,active,,ICVPProductIds,WHO ICVP Vaccine Product Ids,"WHO ICVP Vaccine Product Ids",,"smart.who.int.pcmt-vaxprequal"
http://smart.who.int/icvp/ValueSet/ICVPVaccineCodes,0.3.0,active,,ICVPVaccineCodes,ICVP - Vaccine Codes,"This value set includes codes from ICVP",,"hl7.terminology.r4"
http://smart.who.int/icvp/ValueSet/ICVPVaccineType,0.3.0,active,,ICVPVaccineType,Vaccine Types for use in the ICVP,"WHO PreQualificaiton Vaccine Type for use in the ICVP","ConceptMap/ICVPProductIdToVaccineType","smart.who.int.pcmt-vaxprequal"
http://smart.who.int/icvp/ValueSet/VaccineManufacturer,0.3.0,active,,VaccineManufacturer,VaccineManufacturer,"VaccineManufacturer value set",,"Internal"
http://smart.who.int/icvp/ValueSet/preQualVaccines,0.3.0,active,,preQualVaccines,preQualVaccines,"preQualVaccines value set",,"Other"
http://smart.who.int/pcmt-vaxprequal/ValueSet/PreQualProductIds,0.2.0,active,,PreQualProductIds,WHO PreQualificaiton Vaccine Product Ids,"WHO PreQualificaiton Vaccine Product Ids","Questionnaire/pPreQual","smart.who.int.pcmt-vaxprequal"
http://smart.who.int/trust-phw/ValueSet/DVCRelationshipStatus,0.1.0,draft,,DVCRelationshipStatus,Relationship Status for Contact in Patient,"Relationship Status for Contact in Patient",,"smart.who.int.trust-phw"
http://terminology.hl7.org/ValueSet/v2-0001,2.9,active,,v2.0001,v2 SEX,"FHIR Value set/code system definition for HL7 v2 table 0001 ( SEX)",,"THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0001,2.0.0,active,"2.16.840.1.113883.21.2",Hl7VSAdministrativeSex,hl7VS-administrativeSex,"Concepts specifying a patient's sex for administrative purposes.","Questionnaire/pPreQual","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0203,2.0.0,active,"2.16.840.1.113883.21.120",Hl7VSIdentifierType,hl7VS-identifierType,"Concepts specifying types of identififiers, as used in person and organization identification datatypes in HL7 Version 2 standards.","Questionnaire/ICVP","THO (V2)"
http://terminology.hl7.org/ValueSet/v3-Country,3.0.0,active,"2.16.840.1.113883.1.11.171",Country,Country,"Countries of the world. ISO 3166, part 1, alpha-3 set.",,"hl7.terminology.r4"
http://terminology.hl7.org/ValueSet/v3-Country,3.0.0,active,"2.16.840.1.113883.1.11.171",Country,Country,"Countries of the world. ISO 3166, part 1, alpha-3 set.","Questionnaire/pPreQual","hl7.terminology.r4"
